,val_loss,val_accuracy,val_recall_m,val_precision_m,val_f1_m,loss,accuracy,recall_m,precision_m,f1_m
85,1.231723427772522,0.5888000130653381,0.4156250059604645,0.822186291217804,0.5503252148628235,0.7078907833649561,0.7876602411270142,0.7197515964508057,0.8768237233161926,0.7898925542831421
86,1.7740662097930908,0.5842000246047974,0.3882812559604645,0.8272606134414673,0.5267342925071716,0.7147379497856216,0.7839618921279907,0.7169471383094788,0.866909921169281,0.7839441895484924
87,1.807787537574768,0.6105999946594238,0.43519529700279236,0.8297340273857117,0.5693172216415405,0.6817965541592004,0.7961507439613342,0.7288661599159241,0.8758202791213989,0.7949909567832947
88,1.652896523475647,0.597000002861023,0.41417965292930603,0.8349153399467468,0.5517157316207886,0.6792245809287614,0.7944377064704895,0.7339743375778198,0.8751356601715088,0.7976892590522766
89,1.7462221384048462,0.599399983882904,0.44289058446884155,0.8119956254959106,0.5713599324226379,0.640596323559141,0.8073357343673706,0.7376803159713745,0.8767164349555969,0.8006038665771484
90,1.6741775274276733,0.59579998254776,0.4288281500339508,0.8275593519210815,0.5631486773490906,0.6535613632248073,0.8027169704437256,0.7415865659713745,0.877042829990387,0.8029530048370361
91,1.367616891860962,0.5953999757766724,0.428046852350235,0.8050863146781921,0.5571919083595276,0.6312586595378683,0.8056227564811707,0.7425881624221802,0.8777279257774353,0.8037433624267578
92,1.3894851207733154,0.6055999994277954,0.45808595418930054,0.8246983289718628,0.587766170501709,0.6246599274890551,0.8100564479827881,0.7550080418586731,0.8816426396369934,0.8129218816757202
93,1.8154804706573486,0.5934000015258789,0.43324217200279236,0.8070157766342163,0.5621700286865234,0.6944158690343794,0.7932285666465759,0.7277644276618958,0.8672926425933838,0.7907347679138184
94,1.761203408241272,0.5813999772071838,0.3973437547683716,0.8477087020874023,0.539322018623352,0.6585259197316599,0.8035066723823547,0.7436898946762085,0.8750949501991272,0.8033978343009949
95,1.2800458669662476,0.6055999994277954,0.44621095061302185,0.832841694355011,0.5792191028594971,0.6610648760099845,0.8033050894737244,0.73828125,0.8782876133918762,0.8015784621238708
96,1.888521432876587,0.604200005531311,0.4280077815055847,0.8159518241882324,0.5595237016677856,0.6171216269394584,0.8100162148475647,0.7570112347602844,0.8862167596817017,0.815870463848114
97,1.7776521444320679,0.6032000184059143,0.4466015696525574,0.8209105730056763,0.5766945481300354,0.6117398519164476,0.8133012652397156,0.7560096383094788,0.8839332461357117,0.8144287467002869
98,1.650770902633667,0.5979999899864197,0.44316405057907104,0.8280579447746277,0.5753933191299438,0.6072233816259824,0.8180251121520996,0.7641226053237915,0.8848363161087036,0.8195767402648926
99,1.6953048706054688,0.604200005531311,0.44468751549720764,0.8177984952926636,0.5736186504364014,0.6063973915187739,0.8148931860923767,0.7603164911270142,0.8776246905326843,0.8142876625061035
